1, -, 7191.0000000000
2, -, 103327451.7565217465
3, -, 186957105.6250000000
4, -, 234863580.6614470780
5, -, 312642459.4050574899
6, -, 289442502.9952796102
7, -, 206450092.9561403394
8, -, 80619465.0000000000
