3334, 4, 1861504983
1226, 4, 843123814
2534, 4, 1227862976
3552, 4, 1269301433
1133, 3, 167655857
6655, 4, 679035972
5361, 4, 1103288163
4313, 4, 293453224
1516, 4, 1443200968
1342, 3, 347390126
4445, 4, 607565972
2442, 4, 1663095919
4456, 3, 613294477
2216, 5, 1049783500
5431, 4, 1083535949
1364, 4, 1440849836
1265, 5, 1281565554
1411, 5, 1454414875
2223, 4, 845141329
5465, 4, 626151551
1654, 4, 1496108745
1125, 5, 238682142
6423, 5, 891418381
6514, 4, 1329549980
5245, 5, 1700693753
2563, 4, 322828945
4426, 4, 1641730600
4325, 5, 1288965697
4324, 5, 1453160952
5424, 5, 1513434352
2324, 4, 1272495773
6663, 5, 1532272067
1345, 4, 1209150003
4325, 5, 1286982221
3255, 4, 1192402913
6661, 4, 1304465379
6446, 4, 601342905
4253, 3, 312612042
5165, 4, 1593202133
1535, 4, 1339988651
1631, 4, 385116282
1622, 5, 989753738
5232, 4, 1187553414
2513, 3, 90658097
6252, 4, 1757239594
2424, 5, 1685454591
4626, 5, 1596886379
6242, 4, 1801778011
4236, 5, 1231292956
4564, 4, 627119934
3535, 4, 1839148276
1264, 4, 1287479792
5256, 5, 1795104269
2562, 4, 1719335874
4653, 5, 1729616126
3633, 4, 1531287511
3414, 4, 1127294087
5361, 4, 1112892877
3325, 5, 1358258531
2351, 4, 275233546
3242, 3, 1174540521
1213, 2, 15442494
3621, 4, 101669473
3164, 4, 1278352537
2542, 3, 1605359636
2346, 4, 1265866590
1226, 4, 850128482
3212, 4, 317859761
1412, 4, 388806337
4136, 4, 1274866951
4163, 5, 953539659
1234, 4, 374049487
3551, 3, 1082628467
2666, 4, 1853088701
4661, 5, 1350766738
4214, 4, 1037166685
2633, 4, 300793816
5435, 4, 1682397350
6522, 5, 1652375709
5541, 4, 1325815200
1511, 4, 1442909632
6666, 3, 586951447
6412, 4, 991443326
5534, 5, 1779771990
2353, 3, 291100049
3636, 5, 1668672720
3554, 5, 1797288957
2654, 5, 1735746596
4113, 5, 956593783
5234, 4, 1211971988
4343, 5, 1719792122
4146, 5, 1747269946
5513, 4, 287173045
6442, 4, 1638668938
1443, 4, 929903627
2126, 5, 943942188
4444, 4, 677721402
5653, 5, 1750160133
6411, 5, 1353582351
3451, 3, 1079808405
2435, 5, 1275065706
4213, 3, 84297300
5364, 5, 1783448984
5644, 4, 683654565
6515, 4, 1314839197
4341, 5, 1123235413
1556, 4, 1640614254
2512, 3, 965521453
2222, 5, 1621268695
1353, 4, 984953446
6465, 5, 636654505
5323, 4, 917439211
4636, 4, 1850913738
2255, 4, 1695728571
1446, 4, 1646761892
2111, 4, 1303388209
2651, 5, 1069114559
4463, 5, 1632925514
3555, 5, 1850438017
6236, 4, 1203652268
2235, 4, 1196073444
2343, 3, 274787332
4641, 4, 1325549661
6522, 5, 1638322252
1244, 3, 1254880179
5325, 5, 1410160981
3562, 5, 1276855358
5425, 7, 1576978776
6361, 4, 1099356535
5314, 4, 1104745697
6563, 4, 1693351064
5235, 4, 1213912331
1616, 5, 1300439844
5525, 6, 1688546063
1421, 3, 139819965
2652, 5, 1728345416
3546, 4, 1764314781
1653, 4, 993678763
1322, 4, 172129569
3415, 4, 1059684508
3133, 4, 980717316
1232, 5, 423653834
5553, 5, 1741734787
3625, 4, 1336649686
3152, 4, 379689333
5232, 4, 1187083250
6611, 4, 1312097552
4421, 3, 248191973
6242, 4, 1796810717
4535, 4, 1677618976
6226, 5, 1609507483
5254, 4, 1709361120
4444, 4, 667564330
5226, 4, 1623381618
3324, 5, 1459920468
4515, 3, 1308664717
3414, 4, 1115589477
6522, 5, 1630864936
6455, 4, 617425488
2431, 2, 238829334
1256, 3, 1271190642
3516, 5, 1086688453
6113, 4, 976815631
3252, 3, 1167032675
2356, 4, 1275003697
5356, 5, 1861396048
6141, 4, 1690255434
5132, 4, 379347330
6256, 5, 1766260289
6533, 5, 1726764364
1151, 4, 893186071
4623, 5, 888570279
3242, 3, 1161472653
4223, 3, 820003209
2146, 6, 1288143451
5323, 4, 916751055
5433, 4, 1627416885
2434, 4, 1246698768
5455, 4, 614611399
1443, 4, 924099206
4366, 4, 1836606452
5316, 5, 1086989906
