1, -, 5053.8243034056
2, -, 5322577.9295677459
3, -, 5970217.9549194146
4, -, 6326408.1940206354
5, -, 6427713.3635323858
6, -, 6386217.9695486641
7, -, 6401231.1818104619
8, -, 6625910.5321100913
